i,winDiff,avg
640,-23,-0.0358814352574103
641,-24,-0.037383177570093455
642,-23,-0.03576982892690513
643,-24,-0.037267080745341616
644,-25,-0.03875968992248062
645,-26,-0.04024767801857585
646,-25,-0.03863987635239567
647,-24,-0.037037037037037035
648,-24,-0.03697996918335902
649,-23,-0.03538461538461538
650,-24,-0.03686635944700461
651,-24,-0.03680981595092025
652,-23,-0.03522205206738132
653,-22,-0.03363914373088685
654,-21,-0.03206106870229008
655,-22,-0.03353658536585366
656,-23,-0.0350076103500761
657,-24,-0.0364741641337386
658,-24,-0.036418816388467376
659,-23,-0.03484848484848485
660,-22,-0.03328290468986384
661,-21,-0.03172205438066465
662,-22,-0.033182503770739065
663,-23,-0.03463855421686747
664,-22,-0.03308270676691729
665,-23,-0.03453453453453453
666,-24,-0.035982008995502246
667,-24,-0.03592814371257485
668,-25,-0.03736920777279522
669,-25,-0.03731343283582089
670,-24,-0.03576751117734724
671,-23,-0.03422619047619048
672,-24,-0.03566121842496285
673,-23,-0.03412462908011869
674,-23,-0.034074074074074076
675,-22,-0.03254437869822485
676,-23,-0.033973412112259974
677,-24,-0.035398230088495575
678,-23,-0.033873343151693665
679,-24,-0.03529411764705882
680,-23,-0.033773861967694566
681,-22,-0.03225806451612903
682,-23,-0.03367496339677892
683,-22,-0.03216374269005848
684,-23,-0.033576642335766425
685,-24,-0.03498542274052478
686,-23,-0.033478893740902474
687,-24,-0.03488372093023256
688,-23,-0.033381712626995644
689,-22,-0.03188405797101449
690,-21,-0.030390738060781478
691,-22,-0.031791907514450865
692,-23,-0.03318903318903319
693,-24,-0.0345821325648415
694,-23,-0.033093525179856115
695,-24,-0.034482758620689655
696,-23,-0.03299856527977044
697,-24,-0.034383954154727794
698,-25,-0.0357653791130186
699,-26,-0.037142857142857144
700,-27,-0.03851640513552068
701,-27,-0.038461538461538464
702,-28,-0.03982930298719772
703,-29,-0.041193181818181816
704,-28,-0.03971631205673759
705,-27,-0.03824362606232295
706,-28,-0.039603960396039604
707,-29,-0.04096045197740113
708,-30,-0.04231311706629055
709,-31,-0.04366197183098591
